11838,45678,S,Lomond Terrace Geelong - 7 OPU,,,$0.00 ,HOUSING,,,,812693
11888,73879,T,"8 Units, 1-5 Hurter St, Blackburn South",Blackburn South,,,Housing,,,,812833
11889,68892,T,"Construct 3 Single Units, 10 Nioka Street, Chadstone",Chadstone,,,Housing,,,,812833
11891,81311,T,Project No 1021 - 16124,,,$0.00 ,Housing,,,,814530
11892,66673,S,"8x1 & 7x2 OPU development, 56-60 Oban Road , Ringwood",Ringwood,,,HOUSING,,,,814635
11894,70564,T,Horsham - House Upgrades,Horsham,,$0.00 ,Housing,,,,813265
11899,66917,T,Stawell - Fire Rectification,Stawell,,$0.00 ,Housing,,,,813265
11903,66915,T,Natimuk - Fire Rectification,Natimuk,,$0.00 ,Housing,,,,813265
11942,105928,T,"New CRU at 6 Yana St, Swan Hill",Swan Hill,,"$367,763.00 ",Dept Human Services,1999/07/16,1999/12/08,,813265
11943,69968,T,"1 Woodruff St, Kensington",Kensington,,"$1,029,966.00 ",DHS,1998/11/27,1999/06/24,,809329
11944,35830,T,"Construct 11 Units - 173 Ingles St, Ballan",,,,Housing,,,,814407
11945,70670,T,"Woodara, Tyler & Wood St",,,$0.00 ,Housing,,,,814407
11946,21102,T,"Construct 16 Units, View Street, Glenroy",,,$0.00 ,Housing,,,,814407
12187,17011,T,Various Community Care Units,,,$0.00 ,Housing,,,,814407
12188,2189,T,"Construct 34 O P Us, Gellibrand St, Colac",,,$0.00 ,Housing,,,,814407
12190,21388,T,"Construct 8 Units, Godfrey St, Geelong",,,$0.00 ,Housing,,,,814407
12191,32019,T,"Construct 4 Units, Elizabeth St, Port Fairy",,,$0.00 ,Housing,,,,814407
12192,27773,T,"Construct 14 Units, Albion St, Sebastopol",,,,Housing,,,,814407
12193,16575,T,"Construct 6 Houses, Biggs St, Ballarat",,,$0.00 ,Housing,,,,814407
12226,16683,T,"Construct 4 Houses, Waltham St, Ballarat",,,$0.00 ,Housing,,,,814407
12265,21474,T,"Construct 7 Units, Hurley Street, Ballarat",,,$0.00 ,Housing,,,,814407
12266,34011,T,"Construct 35 Units, Holly & Wood Streets, Preston",,,$0.00 ,Housing,,,,814407
12276,49523,T,"Construct 22 Units, Tyler/Wood Streets, Preston",,,$0.00 ,Housing,,,,814407
12277,31420,T,"Preston, 21-31 Crevelli St, Construct 2 Units",,,$0.00 ,Housing,,,,814407
12278,36648,T,"Construct 1X10Bd House, Brooklyn Rd, Melton Sth",,,$0.00 ,Housing,,,,814407
12279,38620,S,"3 x 1 Bedroom Units - 44 Sinclair Crescent, Seymour",Seymour,,,HOUSING,,,,814992
12297,65287,S,"4x2 bedroom family units, 3 McLeod St. Wangaratta",Wangaratta,,$0.00 ,HOUSING,,,,814992
12298,120776,S,1x5 bdr Community Care Unit,Various,,"$12,500.00 ",Housing,,2001/10/11,,814992
12299,78249,T,Ballarat Wray Park (Stage 6) - Bed-Sit Upgrades,,,$0.00 ,Housing,,,,815029
12350,70127,T,Wendouree - House Upgrades,,,$0.00 ,Housing,,,,815029
12414,76507,T,Wendouree Hyacinth Grove - House Upgrades,,,$0.00 ,Housing,,,,815029
12584,70126,T,Wendouree - House Upgrades,,,$0.00 ,Housing,,,,815029
12585,78238,T,Ballan - Bed-Sit Conversion,,,$0.00 ,Housing,,,,815029
12588,81174,S,Internal upgrade 16 houses Olympic village,Sydney,,$0.00 ,HOUSING,,,,815462
12589,82074,S,Bedroom conversion Alamein Avenue Heidelberg,Heidelberg,,$0.00 ,HOUSING,,,,815462
12590,82436,S,Internal upgrade/renovations Bardis Street,Bairnsdale,,$0.00 ,HOUSING,,,,815462
12591,815452,S,"Bairsdale - CD, CA",Bairnsdale,,$0.00 ,HOUSING,,,,815462
12592,104188,S,House Upgrade with disability facilities - Heidelberg West,Heidelberg West,,$0.00 ,HOUSING,,,,815462
12607,31782,T,"Bedsit Conversions, Park Dve, Horsham",,,$0.00 ,Housing,,,,815585
12695,61903,T,"Bedsit Conversions, Stephen St, Hamilton",,,$0.00 ,Housing,,,,815585
12696,58631,S,"5 Older persons units - 8 Plymoth Street, Hastings -",Hastings,,$0.00 ,DHS,,,,815601
12890,74749,S,"4 X older Persons Units@ 20 - 22 Wattle Drive , Doveton",Doveton,,$0.00 ,DHS,,,,815601
12891,73508,S,"4 OPU's, 20-22 Wattle Drive, Doveton",Doveton,,,DHS,,,,815601
12892,97949,S,4x2Br Family Units (2 dual occupancy),Hastings,,$0.00 ,DHS,,,,815601
12893,62247,S,"Broadmeadows, 2-4 Dacelo & 63 Walsh St, 9 OPU Development",,,,HOUSING,,,,815618
12894,62247,S,"Broadmeadows, 2-4 Dacelo & 63 Walsh St, 9 OPU Development",,,,HOUSING,,,,815618
12895,71827,S,"Broadmeadows, Metelman Court - 9 x 1 BR opu's",,,,HOUSING,,,,815618
12896,97436,T,"Frankston, Cranbourne Road, Internal Upgrade",,,$0.00 ,Housing,,,,815846
12897,68509,T,"Civil Works, Williamstown Road, Port Melbourne",,,$0.00 ,Housing,,,,816126
12898,98899,T,Villa Upgrades,Box Hill,,"$227,061.00 ",Office of Housing,1998/09/03,,,819917
12900,111821,S,Facade repairs,"Port Melbourne, Nott Stokes Sts Estate",,"$12,000.00 ",Housing,1999/11/30,2000/10/16,,820920
12970,29324,T,"3X1Bed Single Units & 1X2 Bed Family Units, 64 Hornsey Park , Mildura",Mildura,,,DHS,,,,820990
12971,65872,T,"12 x 1 EPs, 223-227 Seventh St, Mildura",Mildura,,"$735,023.00 ",Housing,,1999/12/15,,820990
12973,42980,T,"Construct 4 X 2 Bed Units Melrose St, Braybrook",,,$0.00 ,Housing,,,,816455
12974,42002,T,"Cooper Street, Essendon - Project No 024-9703",,,$0.00 ,Housing,,,,816455
12975,22907,T,"Construct 6 Units, Kannoka Gve, Doveton",,,$0.00 ,Housing,,,,816578
13027,16682,T,"Construct 4 Units, Dorset Rd, Boronia",,,$0.00 ,Housing,,,,816578
13028,17443,T,"Design & Construct 2 Units, Kanimbla Crt, Heidelberg West",,,$0.00 ,Housing,,,,816578
13071,32041,T,"2X3B Units, Millgrove",,,$0.00 ,Housing,,,,816578
13117,16607,T,"Design & Construct 5 Units, Bernard St, Mt Waverley",,,$0.00 ,Housing,,,,816578
13118,025-2494,S,SUPERINTENDANT'S RESIDENCE,,,$0.00 ,HOUSING,,,,816602
13131,27124,T,"Construct 2 Units, Leonard St, Moorabbin",,,$0.00 ,Housing,,,,817007
13144,55882,T,"Moe, 24-28 Marshall Ave - 2X3 & 4X2 Stock Replacement Family",,,$0.00 ,Housing,,,,817007
13176,554,T,"Construct 5 Units, East Rd, Seaford",,,$0.00 ,Housing,,,,818230
13194,8059,T,"Construct 4 Units, Brunei Cres, Heidelberg West",,,$0.00 ,Housing,,,,818230
13263,1281,T,"Construct 4 Units, Government Rd, Frankston",,,$0.00 ,Housing,,,,818230
13265,78654,S,"1 x 3 & 7 x 2 Bedroom Family Units- 1 King & 5-15 John Streets , Moe",Moe,,$0.00 ,HOUSING,,,,814992
13266,97846,S,"12 x OPU, 4 Garden Cres,1 & 4 Eddy Crt, 81 Haverfield St, Echuca",Echuca,,,HOUSING,,,,814992
13267,88593,S,Heidelberg West - external upgrade,Heidelberg West,,,HOUSING,,,,815462
13268,22852,T,"Construct 2 Units, 3 Ivan Avenue, Edithvale",,,$0.00 ,Housing,,,,818230
13290,22810,T,"Construct 1 Unit, Cambridge Street, Frankston",,,$0.00 ,Housing,,,,818230
13311,22864,T,"Construct 2 Units, 5 Hoop Court, Frankston Nth",,,$0.00 ,Housing,,,,818230
13313,22948,T,"Construct 1X4 Br House, 11 Warbla Street, Dandenong Nth",,,$0.00 ,Housing,,,,818230
13315,27193,T,"Construct 1X3Bd Unit, Leeds St, Doncaster East",,,$0.00 ,Housing,,,,818230
13316,112894,T,Housing,Southern Metro,,"$295,398.00 ",DHS,2001/03/26,2001/04/19,,812833
13321,68945,S,"4x1 Bedroom of Units & 2x2 Bedroom Family Units, Mildura, 9-11 Hunter Street",Mildura,,$0.00 ,HOUSING,,,,819324
13388,63050,S,"1 x 3 Bedroom House  - 1212 Etiwanda Ave , Mildura",Mildura,,$0.00 ,HOUSING,,,,819324
13440,77597,S,"2x2 Bedroom Family Units -  106 Hornsey Park, Mildura",Mildura,,,HOUSING,,,,819324
13449,79039,S,"2x2 Bedroom Family Units -  22 Hornsey Park, Mildura",Mildura,,,HOUSING,,,,819324
13473,61497,S,"3x1 single units & 1x2 bedroom family unit, 64 Hornsey Park, Mildfra",Mildura,,$0.00 ,HOUSING,,,,819324
13474,19026,S,"Lalor, Gardenia Rd. - 9 Family Units",,,,HOUSING,,,,819484
13475,56623,S,Maidstone 143 Ballarat Rd & 1 Irving Crt - Construction of 15 Older Persons Units,,,,HOUSING,,,,819484
13476,75425,S,4 x 2 Bedroom units development,,,$0.00 ,HOUSING,,,,819606
13527,108243,T,Insurance Works - Ringwood Area,Ringwood,,$0.00 ,Housing,,,,819917
13528,115522,T,Ringwood Maintenance,Ringwood,,"$339,611.00 ",Housing,2001/04/25,2001/05/10,,819917
13529,105249,T,Disability Modification - Grovedale,Grovedale,,$0.00 ,Housing,,,,815497
13530,78443,T,Construct 4X1 Br Units At 44 Roshire Rd Newport,Newport,,,Housing,,,,823491
13531,121058,S,1x4Bed (3+1+1 Model) Community Care Unit,,,"$12,500.00 ",Dept of Human Services,,2001/09/10,,805818
13532,104448,S,Box Hill Area - 5x4 Br design & construct detached houses,Box Hill,,,HOUSING,,,,820657
13533,95289,S,2X2 Br Family Units - Cheltenham area,Cheltenham,,$0.00 ,HOUSING,,,,820657
13534,79336,T,"Moonee Ponds, Hall Street, Upgrade Bed-Sit Units",,,$0.00 ,Housing,,,,820718
13550,79379,S,7 Fraser Avenue Edithvale - Special Upgrade Works,Edithvale,,$0.00 ,HOUSING,,,,820754
13551,79376,S,Footscray @ 54 Newel Street - Special upgrade Works to single Persons Units,Footscray,,$0.00 ,HOUSING,,,,820754
13646,76500,S,Hampton @ 68 Earlisfield Road - 1 x  6 Bedroom House,Hampton,,$0.00 ,HOUSING,,,,820754
13647,82528,S,"Carrum, Church St, True St, McLeod St, 3x6 Bedroom Houses for WCM",Carrum,,,HOUSING,,,,820754
13648,78396,S,"Glenroy, 9 Corio Street - disable units",Glenroy,,$0.00 ,HOUSING,,,,820754
13649,90277,T,Maintenance Works - Project No 1322-18765,,,,Housing,,,,821348
13661,98754,S,4x2 & 4x3 Family Units (8 Dual occupancy),Various,,,DHS,,,,822258
13662,52466,S,5 units development SD DD & CD,,,$0.00 ,HOUSING,,,,828933
13664,106702,S,Box Hill   4 Older Persons Units Development,,,$0.00 ,HOUSING,,,,828933
13736,128560,S,4 D & C Detached Houses - Doncaster East & Chadstone Area,Doncaster East/Chadstone,,"$15,000.00 ",Outer Metro Projects Branch,2002/11/01,,,815601
13804,63260,T,2X2 Bedroom Family Units,,,,Housing,,,,823906
13805,95225,T,Reservoir - General Upgrades To Tenanted Family Premises,,,,Housing,,,,821348
13806,95225,T,Reservoir - General Upgrades To Tenanted Family Premises,,,,Housing,,,,821348
13807,98968,T,Villa Upgrades - Project No 1322-21753 Met Region,,,,Housing,,,,821348
13808,108576,S,Construction of  2 singles units,Deerpark,,,Dept of Housing,,,,821641
13809,58301,S,"2 x 2 BR units development at 11 Laughlin  Ave, Nunawading",Nunawading,,$0.00 ,Dept of Housing,,,,821641
13810,114327,T,2000-2001 Villa Upgrades Stage 7 - Dandenong Area,Dandenong,,"$416,571.00 ",Dept of Human Services - AIG,2001/03/22,2001/08/31,,819917
13811,46577,S,"2 x 2 Br Dual Occupancy at 14 Moama Street, Braybrook",Braybrook,,$0.00 ,Dept of Housing,,,,821641
13812,89248,S,"4 x 2 Bedroom Units @ Moama Street, Braybrook",Braybrook,,,Dept of Housigng,,,,821641
13813,98933,S,Design & Construct 2 x 4 bedroom houses,Various,,$0.00 ,Dept of Housing,,,,821641
13814,88356,S,"Upgrade 2 brm house to 2 brm house for disabled persons, 1/400 Geelong Rd , Footscray W.",West Footscray,,$0.00 ,Dept of Housing,,,,821641
13815,101437,S,Construction of 3 x 1 BR Single Units,Sunshine,,,Dept of Housing,,,,821641
13816,89248,S,"4 x 2 Bedroom Units @ Moama Street, Braybrook",Braybrook,,,Dept of Housigng,,,,821641
13817,67226,S,"Noble Park, Pakenham Street, 2 PRS D/O Units",,,,HOUSING,,,,821688
13818,96395,S,"Narre Warren, 16 Amber Cres - 2 x D/O units",,,,HOUSING,,,,821688
13819,85762,T,Bed-sit conversion Stage 1,"Newtown, 42 Percy Street",,"$226,715.00 ",Housing,1997/10/24,1998/05/12,,821917
13820,101318,T,Upgrade of 12 existing villa residences,,,,Housing,,,,821917
13821,85772,T,Bed-Sit Conversion - Stage 4,"Ocean Grove, 120 The Parade",,"$55,136.00 ",Housing,1997/11/19,1998/05/30,,821917
13822,85765,T,Bed-Sit conversion,"Newtown, 40 Percy Street",,"$226,877.00 ",Housing,1998/06/08,1999/03/02,,821917
13823,23909,T,"Construct 31 Units, Cecil St, Williamstown",,,$0.00 ,Housing,,,,821952
13824,22399,T,"12 Opus, Creveli St, Preston",,,$0.00 ,Housing,,,,821952
13853,86338,T,County Court Facade,,,$0.00 ,Justice,,,,821952
13930,82552,T,Upgrade To Housing - Ballarat,Ballarat,,$0.00 ,DHS,,,,822431
13931,36062,T,"Construct 16 Units, Crevelli St, Reservoir",Reservoir,,$0.00 ,Housing,,,,822481
13932,28768,T,"Graham St, Broadmeadows",Broadmeadows,,$0.00 ,Housing,,,,822481
14080,17247,T,"Construct 11 Houses, Rooks Rd, Nunawading",Nunawading,,$0.00 ,Housing,,,,822481
14081,13271,T,"Construct 9 Res, Coate Ave, Northcote",Northcote,,$0.00 ,Housing,,,,822481
14082,36370,T,"Construct 15 Units, Lyell St, Gisborne",Gisborne,,$0.00 ,Housing,,,,822481
14101,50499,T,"Construct 7 Units, Ormond Ave, Mitcham",Ormond,,,Housing,,,,822481
14103,5673,T,"Construct 61 Units, Moreton St, Frankston",Frankston,,$0.00 ,Housing,,,,822481
14104,13105,T,"Construct 26 Units, Perry Cl, Geelong",Geelong,,$0.00 ,Housing,,,,822481
14125,15987,T,"Construct 25 Units, Mary St, Mornington",Mornington,,$0.00 ,Housing,,,,822481
14129,13847,T,"Construct 18 Units, Rgans Rd, Hampton Park",Hampton Park,,$0.00 ,Housing,,,,822481
14185,21420,T,"Construct 20 Units, Lumeah St, Norlane",Norlane,,$0.00 ,Housing,,,,822481
14186,50496,T,"North Melburne, Brougham St - Construct 44 Units",North Melbourne,,,Housing,,,,822481
14187,15363,T,"Construct 26 Units, Barkly St, Brunswick",Brunswick,,,Housing,,,,822481
14188,23476,T,"Construct 12 O P Us, Morley Cres, Highett",Highett,,$0.00 ,Housing,,,,822481
14189,12992,T,"Construct 3 Units, Fleet St, Mornington",,,$0.00 ,Housing,,,,818230
14190,18210,T,"10 Family Units & 10 D P Units, Grosvenor & Brunning Sts, St Kilda",St Kilda,,$0.00 ,Housing,,,,822481
14191,23480,T,"Construct 14 O P Us, Wickham Rd, Moorabbin",Moorabbin,,$0.00 ,Housing,,,,822481
14192,26591,T,"3 Riley St Murumbeena, 3 Opus",,,$0.00 ,Housing,,,,822792
14193,735519,S,7 x 1 Bedroom units development,,,$0.00 ,Dept of Housing,,,,823450
14194,64797,S,"2 X 3 & 3 X 2 Bedroom Family Units at 17-19 Petlitt Cres, Norlane",Norlane,,,Dept of Housing,,,,823450
14195,96749,S,"2x2 bedroom family housing units, Burwood",Burwood,,$0.00 ,Dept of Housing,,,,823450
14196,19224,T,"Construct 4X2 Br Units,  1 James Street, Footscray",Footscray,,$0.00 ,Housing,,,,823491
14197,81564,T,"225 Rae & 48 Watkins St, Fitzroy - 2X1 Br Op & 1X2 Br Family Unit",Fitzroy,,,Housing,,,,823491
14198,98837,T,"6 home units, 4-6 Coleman St, Maidstone",Maidstone,,"$360,000.00 ",Housing,1999/03/12,1999/08/16,,823491
14199,108641,T,Housing - Various,Various,,"$1,013,798.00 ",Housing,,2001/03/16,,823491
14200,27546,T,"Moorabbin, 17-19 Lonsdale St,Construct 8Units",,,$0.00 ,Housing,,,,829056
14201,125603,T,01/02 Villa Upgrade Stage 7 - Dandenong Area,Dandenong,,"$200,420.00 ",DHS,,,,852343
14202,38899,S,163-165 Hayes - 12 x OP units,,,,HOUSING,,,,829108
14203,67705,S,"23 Stevens Crescent, Mooroopna 2x2 Br Family units",,,$0.00 ,HOUSING,,,,829108
14204,71329,S,Shepparton @ 120 Sobroan Street - 4 X 1 Bedroom Units,,,$0.00 ,HOUSING,,,,829108
14205,38899,S,163-165 Hayes - 12 x OP units,,,,HOUSING,,,,829108
14206,95348,S,Norlane @ 140 Princes Highway - construction 2 x 2 dual-occupancy family units,,,$0.00 ,HOUSING,,,,829108
14234,23830,T,"Construct 2X2 Bed Family Units, 2 Douglas Cresc, Castlemaine",,,$0.00 ,Housing,,,,823655
14235,14261,T,"Construct 7 Opus, 153 Swallow St, Sheppaton",,,$0.00 ,Housing,,,,823655
14237,901,T,"Construct 3 Family Units, 30 Wakeham St, Stawell",,,$0.00 ,Housing,,,,823655
14238,43879,T,"Construct 2 Units, Grant St, St Arnaud",,,$0.00 ,Housing,,,,823655
14248,2117,T,"Construct 8 Opus, Plume St, Norlane",,,$0.00 ,Housing,,,,823655
14296,555,T,"Construct 4 X 2 Bed Units, Dans St, Shepparton",,,$0.00 ,Housing,,,,823655
14297,62415,T,"Construct 2 X 2 Bed Units, Alamein Rd, Heidelberg West",,,$0.00 ,Housing,,,,823655
14298,1174,T,"Construct 3 Units, Autumn St, Geelong",,,$0.00 ,Housing,,,,823655
14317,16550,T,"Construct 2 Units, Hakea St, Ararat",,,$0.00 ,Housing,,,,823655
14318,34238,T,"Yarrawonga, 49 Tom Street, 5Units",,,$0.00 ,Housing,,,,823655
14319,22854,T,"Yarrawonga, 18 Gonifor Cl,",,,$0.00 ,Housing,,,,823655
14320,34238,T,"Construct 5 Opus, Tom St Yarrawonga",,,$0.00 ,Housing,,,,823655
14321,24530,T,"Cobram, 132 Pine St, Construct 2 Units",,,$0.00 ,Housing,,,,823655
14322,37643,T,"Benalla, 6 Reilly Ave, Construct 4 Units",,,$0.00 ,Housing,,,,823655
14325,24704,T,"Construct 6 Family Units, Alice St, Rutherglen",,,$0.00 ,Housing,,,,823655
14326,76325,T,"Construct 3 X 3 Bed Units - Lisle Street, Bendigo",,,$0.00 ,Housing,,,,823655
14327,82519,T,"Kyneton, 42 Victoria Street, 4X1 Br Singles Units",,,,Housing,,,,823655
14396,75587,T,"East Ballarat, 109-111 Callow Street, 6X1 Bed Units",,,,Housing,,,,823655
14405,66577,T,"Maryborough, 1 Arthur Ave, 3X1 Bedroom Opu'S",,,$0.00 ,Housing,,,,823655
14542,69211,T,"Kyabram, 44 Rogers Street - 2X2 Bedroom Units",,,$0.00 ,Housing,,,,823655
14572,81449,T,"Ormond, 571-573 North Road - Special Upgrade Works",,,$0.00 ,Housing,,,,823655
14587,85460,T,"Parkdale, 30 & 30A Clare Street",,,$0.00 ,Housing,,,,823655
14589,70681,S,Upgrade new layout & fittings,Various,,$0.00 ,HOUSING,,,,823713
14590,81535,S,Kitchen/Laundry/Bathroom upgrade,,,$0.00 ,HOUSING,,,,823713
14591,113916,S,1 x 3 Bedroom Adaptable Family Dwelling,,,"$14,000.00 ",Dept of Human Services,,2001/09/11,,820657
14592,61042,S,"Construction of 4x1 bedroom units -  63 Eleventh St, Mildura.",Mildura,,$0.00 ,HOUSING,,,,823713
14674,89607,S,"1x3 bedroom house -  21 Hornsey Park,  Mildura",Mildura,,$0.00 ,HOUSING,,,,823713
14735,77644,S,2x3 bdr houses,"19 & 39 Hornsey Park, Mildura",,"$3,308.00 ",Housing,,1996/12/04,,823713
14736,16337,T,"Construct 2 Units, Barkers Cres, Traralgon",,,$0.00 ,Housing,,,,823823
14737,29320,T,"Construct 1 House, Mitchell Ave, Boronia",,,$0.00 ,Housing,,,,823823
14751,72751,T,"Moe, 21 Wirraway St - 2X2 Br Units",,,$0.00 ,Housing,,,,823823
14752,83780,S,Ararat   2x7 Br houses and Upgrade 7 Br house,,,,HOUSING,,,,823862
14758,78168,S,"Ararat, MacArthur Street   Constuction of 4 Older Persons Units",,,,HOUSING,,,,823862
14759,87285,S,Ararat - Tatyoon Road & Elizabeth Street  -  1 x 6 & 1 x 7 Bedroom Houses & Upgrade of 1 x 7 Bedroon House,,,$0.00 ,HOUSING,,,,823862
14760,109802,T,2x3 Bed H & L - Croydon,Croydon,,"$193,416.00 ",DHS,1999/08/24,2000/03/02,,812833
14761,32631,S,31-35 Toolamba Road Mooroopna,Mooroopna,,,DHS,,,,820257
14762,49534,S,"Lot 7 & 8 Narina Way Epping 4 x 2 br dual occupancy S.D, D.D & C.A",Epping,,$0.00 ,HOUSING,,,,820657
14886,15359,T,"Major Redevelopment - 2 Elgin Street, Morwell",Morwell,,,Housing,,,,822481
14926,36774,T,Construct 40 Family & 8 Op Units,Various,,$0.00 ,Housing,,,,822481
14965,82528,T,Carrum Area: 3X6 Bed Houses For Wcm,Carrum,,,Housing,,,,822481
14969,95177,T,D & C Various in Dandenong & Noble Park,Dandenong/Noble Park,,"$999,571.00 ",DHS,1998/06/25,1999/02/25,,848762
14970,82513,T,3x6BR houses for disabled persons,Various,,"$1,083,891.00 ",,1997/03/19,1997/11/11,,822481
14971,26591,T,"3 Riley St Murumbeena, 3 Opus",,,$0.00 ,Housing,,,,822792
14972,83534,T,"Mckinnon, 225 Mckinnon Road",,,$0.00 ,Housing,,,,822792
14973,93918,S,"Nunawading, 15-17 Luckie Street, 2x6 Bed Supported Housing",,,,HOUSING,,,,823862
14974,93918,S,"Nunawading, 15-17 Luckie Street, 2x6 Bed Supported Housing",,,,HOUSING,,,,823862
14975,94566,S,"Frankston area, 4x2 Bed Family Units",,,$0.00 ,HOUSING,,,,823862
14976,128092,S,02/03 Programmed Maintenance Stage 3,Frankston,,"$280,000.00 ",DHS,2002/11/20,,,843391
14977,93918,S,"Nunawading, 15-17 Luckie Street, 2x6 Bed Supported Housing",,,,HOUSING,,,,823862
14978,128317,S,"H/R Upgrades on 1 floor at 120 Racecourse Rd, Flemington",Flemington,,"$30,000.00 ",DHS,2002/10/28,,,805338
14979,68070,T,3x2 BR older persons units,5 Carrington,,"$185,865.00 ",Housing,1998/03/11,1998/09/10,,823906
14980,90808,T,Camperdown/Colac - Villa Upgrades,,,,Housing,,,,826916
14986,123029,T,"Upgrade of type 61 High Rise Flats at 120 Racecourse Rd, Flemington",Flemington,,"$518,296.00 ",Dept of Housing,2002/05/10,,,827000
14987,22808,T,"Cobram, Lot 59 Ovens Crt - 4X2Br Units",,,$0.00 ,Housing,,,,827009
14988,83483,T,"Dandenong Area, Painting & Associated Repairs",,,$0.00 ,Housing,,,,827066
15041,58774,S,"Glen Waverley - @ 36 myers Avn,  1 x 3 BEDROOM B.V. Units",,,$0.00 ,HOUSING,,,,827179
15057,53257,S,Braybrook 6-8 Myalla St. 3 x 2BD & 1 3BD Family Units,,,$0.00 ,HOUSING,,,,827179
15084,78906,S,Ringwood - @ 121 Conghnans Road  1 x 6 Bedroom Youth Refuge,,,$0.00 ,HOUSING,,,,827179
15194,116936,T,Programmed maintenance - Frankston,Frankston,,"$202,599.00 ",Housing,2001/01/15,2001/04/10,,827378
15195,201412/114145,S,"Oatlands Primary School - Landscaping - Kurrajong Rd, Narre Warren",Narre Warren,,$0.00 ,OOB,,,,829326
15196,54190,T,"Burwood, 25 Cromwell Street, 2X2 Br Houses For Ahb",,,$0.00 ,Housing,,,,829351
15262,025-2386,S,Cnr Epsom & Duncan Streets Ascot Vale,Ascotvale,,$0.00 ,DHS,,,,829495
15263,418,T,"Construct 4 Houses, Burdekin Ave, Bayswater Nth",Bayswater North,,$0.00 ,Housing,,,,829605
15264,4751,T,"Construct 12 Opus, Criklewood Ave, Frankston",Frankston,,$0.00 ,Housing,,,,829605
15265,1233,T,"Construct 11 Opus, Dalgetty St, Dandenong",Dandenong,,$0.00 ,Housing,,,,829605
15266,3020,T,"Construct 5 Units, Blackburn South",Blackburn South,,$0.00 ,Housing,,,,829605
15267,13593,T,"Construct 25 O P Us, Burwood Hwy, Ferntree Gully",Ferntree Gully,,$0.00 ,Housing,,,,829605
15268,12702,T,"Construct 21 Units, Camira St, Oakleigh",Oakleigh,,$0.00 ,Housing,,,,829605
15269,13004,T,"Construct 9 Units, Oleander St, Doveton",Doveton,,$0.00 ,Housing,,,,829605
15270,419,T,"Construct 10 Units, Moonya Rd, Carnegie",Carnegie,,$0.00 ,Housing,,,,829605
15271,14838,T,"Construct 18 Units, Angus Cl, Wantirna",Wantirna,,$0.00 ,Housing,,,,829605
15272,25574,T,"Construct 29 Units, Verdon St, Williamstown",Williamstown,,$0.00 ,Housing,,,,829605
15273,28827,T,"9 Family Units, East Country Region",East Country Region,,$0.00 ,Housing,,,,829605
15274,41548,T,"D & C 8 X 2 Bed, Power & Oleander Roads, Doveton",Doveton,,,Housing,,,,829605
15275,127314,T,"Conversion of High Rise Bedsitter units  - 127 Gordon St, Footscray & 29 Crown St, Flemington",Footscray/Flemington,,"$357,102.00 ",Dept of Human Services,2002/09/12,2003/04/02,,829605
15276,123035,S,"High Rise Upgrade Projects - 12 Sutton St, Nth Melb - 3rd Flr (9 Flats)",North Melbourne,,,Dept of Human Services,,,,852196
15277,117878,S,"Construct 4x2 bedroom, 2x3 bedroom, 1x4 bedroom & 1x5 bedroom houses in Braybrook & Maidstone",Braybrook & Maidstone,,"$25,000.00 ",DHS - Housing,2002/01/02,2004/06/01,"There was a delay in the completion of project documentation due to town planning permit delays and the inclusion by the client of 2 additional detached houses in the contract, one of which required town planning approval owing to a flood level overlay.",811414
15278,114572,T,"CRU - 12 Porter Rd, Heidelberg Heights",Heidelberg Heights,,"$383,653.00 ",Community Projects Branch,2000/10/26,2001/07/30,,850208
15309,77120,S,"2x2 Bed Family Units - Cambro Rd, Clayton",Clayton,,$0.00 ,HOUSING,,,,829613
15310,33922,S,"2x2 Family Units - Cambro Road, Clayton",Clayton,,"$150,000.00 ",Office of Housing,1998/02/03,,,829613
15330,65210,S,"3x3 Units, 53-55 Hamilton Rd, Ringwood",Ringwood,,$0.00 ,HOUSING,,,,829840
15331,72748,S,"8 x 2 bedroom family units, 1 Cameron Rd , Croydon",Croydon,,$0.00 ,DHS,,,,829840
15332,78425,S,Hotham redevelopment lots 3 & 6,Hotham,,,DHS,,,,829840
15333,54156,S,6 Single Units at1251/53 Heatherton Road Noble Park,Noble Park,,$0.00 ,Dept of Housing,,,,832049
15334,27531,S,"4 x 1 Br Units Evans Street, Brunswick",Brunswick,,$0.00 ,Dept of Housing,,,,832049
15354,42705,S,"5 x 1 BR Singles units, 37 Fowler Street, Chelsea",Chelsea,,$0.00 ,Dept of Housing,,,,832049
15360,74381,S,"2 x 2 Bedroom Houses, 2 Marnoo Street Braybrook",Braybrook,,$0.00 ,HOUSING,,,,832049
15361,74381,S,"2 Marnoo St, Proposed Crisis Housing",Braybrook,,$0.00 ,Dept of Housing,,,,832049
15362,81888,S,"6x2 Family Units at 1-3 Henry St  & 65 Elizabeth St, Moe",Moe,,,Dept of Housing,,,,832049
15401,98893,S,Upgrade Bed Sits Broadmeadows area,Broadmeadows,,,Dept of Housing,,,,832049
15402,92868,S,Residence - general upgrade & laundry conversion,Heidelberg West,,,Dept of Housing,,,,832049
15409,90218,S,Housing - general upgrades,Preston,,,Dept of Housing,,,,832049
15415,91497,S,Housing- general upgrades,Heidelberg West,,,Dept of Housing,,,,832049
15531,91488,S,Housing - general upgrades,Preston,,,Dept of Housing,,,,832049
